Report_key,Date,Category,Coalition_forces_wounded,Coalition_forces_killed,Iraq_forces_wounded,Iraq_forces_killed,Civilian_wia,Civilian_kia,Enemy_wia,Enemy_kia,Enemy_detained,Total_deaths,Latitude,Longitude
C2578591-D6C1-48FF-BCD20EE6ADA88B56,3/18/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.35271072,43.06975937
CC4770F9-B0F3-51A9-DB6324FF6F1218EE,3/19/08,Assassination,0,0,0,1,0,0,0,0,0,1,33.32040787,44.3446312
C9F6E38E-FE0C-93CA-2DAEF08D669769F0,3/19/08,Indirect Fire,0,0,0,0,2,2,0,0,0,2,36.16284943,43.46684647
C96747E2-FBA8-2A49-59DA5E8FB0BD59E1,3/19/08,Direct Fire,0,0,0,0,2,1,0,0,0,1,33.37484741,44.40872574
C7598C7B-FE45-BE13-1D3613F240BE3396,3/19/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.88113403,44.70666122
C9C5F678-D3DD-93F4-C33A7E9D48653662,3/19/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,30.50340271,47.84028244
C9029060-A6BA-B411-2EC37AF44BAE1DA5,3/19/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.76677704,44.37594986
CD89EE59-ECAB-2581-EFA580D91F61C170,3/20/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,36.30611801,43.20343399
CB51B468-C962-4BCF-6AB5080498C0A153,3/20/08,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.3526268,43.12101746
CE2436A0-B9F4-F8B3-C470A2B05C40F516,3/20/08,Attack,0,0,0,1,0,0,0,0,0,1,33.51243591,45.06568146
CDEBF7B3-9049-5A51-F8180194ACAA5D9C,3/20/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.4288063,44.376091
CCDC0635-BD9F-D5EA-324DE09FEA09B0DE,3/20/08,Direct Fire,0,0,2,1,1,0,0,0,0,1,32.47519684,45.81199265
D21B18DE-06CB-0777-13ED183355947B83,3/20/08,Direct Fire,0,0,0,3,1,1,0,0,0,4,36.62263489,42.98588943
D3A54001-E5DD-A10A-6376AEAE7435A8EC,3/20/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,36.50702667,43.19656754
D48E562B-C5B6-94E3-2AB0225C73B7C6E9,3/21/08,Attack,0,0,0,0,0,0,1,2,0,2,32.38380432,41.29721069
E0F3C111-B084-F717-1873D43F780B208E,3/21/08,Direct Fire,0,0,1,0,1,2,0,0,0,2,33.99207687,44.77586746
D2B3A75F-F30C-B39D-2A0BD03D0245A5CC,3/21/08,Indirect Fire,4,1,0,0,0,0,0,0,0,1,33.21813583,44.3365097
D615318E-99BB-120B-CF78284749FC2EF4,3/22/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,36.36088943,43.07401276
E1A9C1F6-F6AE-4347-C4488C554733D35C,3/22/08,Direct Fire,0,0,1,0,3,1,0,0,0,1,33.23912048,44.32377243
E5F3B2F6-E94F-4FC2-AF0E142D5F45B4C9,3/22/08,Indirect Fire,0,0,0,0,2,1,0,0,0,1,33.29391861,44.46297455
E6597214-9154-156D-B5539C0354EF4872,3/23/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,30.52246475,47.79291916
E395BD88-A495-D0CF-74807C643689CEFF,3/23/08,Indirect Fire,0,0,0,0,5,8,0,0,0,8,33.34825516,44.5163765
E39A1E81-E352-3BD0-998DA25D5AC159D5,3/23/08,Indirect Fire,0,0,0,0,6,1,0,0,0,1,33.32975006,44.40903091
E397AD91-EC17-11F2-E89BE980D72107E9,3/23/08,Direct Fire,0,0,0,0,14,3,0,0,0,3,33.23989105,44.48477173
DBFEDCD3-423D-4561-521A962B8C5FED7E,3/23/08,Direct Fire,0,0,0,0,13,3,0,0,0,3,33.26979065,44.47172165
E345A4E5-90AC-AD81-481945A4DF0B52DF,3/23/08,Attack,0,0,3,1,0,0,0,0,4,1,33.70946884,44.64386368
DC489293-423D-4561-5440EB06792EED51,3/23/08,Direct Fire,0,0,3,1,0,1,0,0,0,2,33.75542068,44.65394211
E33DF27F-E842-6119-EC654645FEC1214C,3/23/08,Direct Fire,0,0,0,4,0,0,0,0,0,4,34.70897293,43.57060242
DBA2B536-423D-4561-56186FB3AFBC5D1B,3/23/08,Direct Fire,0,0,0,4,0,0,0,0,0,4,34.73438644,44.66312027
E3C1EB88-BB99-E69C-1C98899D3C7BD1C8,3/23/08,Indirect Fire,0,0,0,0,2,2,0,0,0,2,33.33923721,44.51642609
E3BED956-D595-53C1-382A4F78EF27F2DC,3/23/08,Indirect Fire,0,0,0,0,1,1,0,0,0,1,33.27553177,44.38792038
EC601E65-C830-412A-C51936EFED67DC7B,3/24/08,Attack,0,0,3,2,5,3,0,0,0,5,32.98750305,44.52905655
ECC2330A-A5D9-D9E7-590DF509C9302E8F,3/24/08,Direct Fire,0,0,0,1,0,1,0,0,0,2,34.18793106,45.1161232
ECD0AE8F-C262-953D-FB441132B27C3CD9,3/24/08,Direct Fire,0,0,0,0,6,1,0,0,0,1,33.23912048,44.32377243
EC78993E-0A8F-6788-3C82A1F043AD9A42,3/24/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.4288063,44.376091
EC5563D0-EB52-35AD-FC3E8246FCF70E06,3/25/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.23912048,44.32377243
E6552436-AE51-EB3F-EE93B32F0EC811C8,3/25/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,36.35021973,43.19885635
E7810512-BC67-7C32-93FDF928E6785E0B,3/25/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.40197372,44.43108368
E62850EE-F95C-0DA9-5D0B340D00E8D1C7,3/25/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,32.52570343,45.81351089
E792855B-C07B-A463-B28E7C199D277972,3/25/08,Direct Fire,0,0,6,2,0,0,0,0,5,2,32.9046669,45.05998993
E7199E3F-D850-ECD0-804658AFA5C624DA,3/25/08,Direct Fire,0,1,0,0,0,0,0,0,0,1,33.41320801,44.43743134
E7419767-EA21-E5F8-F83BD2A2DE25EDB1,3/25/08,Direct Fire,0,0,3,2,0,0,0,0,0,2,33.34989548,44.44519806
F61C9784-0DDF-F095-F0B2F0302CA3A401,3/26/08,Direct Fire,0,0,0,0,0,0,0,47,0,47,32.82464218,44.41239929
EA8F3A9E-F08F-0DBF-5A9F30EABC338299,3/26/08,Direct Fire,0,0,0,0,5,0,2,1,0,1,33.34648132,44.39538574
EB1F8AD4-FAB8-0F76-1BBC12BA41D0FD36,3/26/08,Indirect Fire,0,0,7,1,0,0,0,0,0,1,32.49493027,45.82920074
EAB36691-0854-EEF9-0E2C0A44EA3AF8C9,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.41363525,44.46123886
EAA5FC6C-E6FD-A4CF-EE935D8C19522B65,3/26/08,Direct Fire,3,0,0,1,4,0,2,4,23,5,33.22452545,44.52199554
F71FAD23-D997-1F0B-C563554500A40F54,3/26/08,Indirect Fire,0,0,0,0,3,2,0,0,0,2,32.82464218,44.41239929
F70EEC42-0DC2-33E9-9826FCBD523DBB86,3/26/08,Assassination,0,0,0,1,0,0,0,0,0,1,33.36597824,44.44103241
EAAEEC92-0DFA-C255-DF1B033271E47B0D,3/26/08,Sniper Ops,0,1,0,0,0,0,0,0,0,1,33.52365112,44.13683319
EABF11CF-E5A3-545D-DBC8CB7388BCB14E,3/26/08,Direct Fire,1,0,0,0,0,0,0,1,0,1,33.30861282,44.47163773
F6664B50-CED7-8C2E-2A64969616ACF88C,3/26/08,Direct Fire,0,0,8,0,0,0,0,1,13,1,31.99604034,44.91530609
EEAA0DAA-D0CF-3B44-A53C9936BEDF9230,3/26/08,Attack,0,0,1,1,0,0,0,1,3,2,31.9879303,44.93119431
EB74B0BE-C25C-7302-F7893C742E29875C,3/26/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.23597336,44.32562256
EDC7FC02-423D-4561-505ED78340554056,3/26/08,Indirect Fire,0,0,4,0,0,0,0,6,0,6,32.47844315,44.42708969
EBDCA913-BEEB-0319-A92EA678711873AB,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.2771759,44.32225418
F62970E2-E5BA-E169-0E1988B230AC049F,3/26/08,Direct Fire,0,0,0,0,4,1,0,0,0,1,33.54761887,44.94614029
F66BBDC9-A520-84D7-1EECAD0AF8F04699,3/26/08,Direct Fire,0,0,0,0,0,0,1,1,0,1,32.82464218,44.41239929
F67402F9-9244-7915-8C3B5A1DCB0737BF,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,1,1,31.99604034,44.91530609
F60EB6B8-E91C-B35C-E9F5E89335B54F15,3/26/08,Direct Fire,0,0,0,1,2,0,0,0,12,1,31.66222572,44.91561127
EE81EB11-F687-42F1-29C531FF41EFCF2A,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.35606003,44.442173
ED7C02D9-FE93-7A18-9FFD4A824B1E51CE,3/26/08,Indirect Fire,0,0,9,2,0,0,0,1,0,3,32.6117897,43.99173737
F783BB94-0611-0794-80E8E3672934EB36,3/26/08,Direct Fire,0,0,2,1,0,0,0,0,0,1,32.27228165,44.0655899
ECBEB07B-423D-4561-588BB6D5873E5734,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,1,1,32.70596695,44.26519394
EC9D8208-B0FB-02E2-403346C4C85D4401,3/26/08,Direct Fire,0,0,3,1,0,0,0,0,0,1,36.35221863,43.09539795
F79A1E89-F1D9-8A99-52AA470CB2252AF2,3/26/08,Direct Fire,0,0,10,1,0,0,0,0,0,1,32.27228165,44.0655899
F6537C7F-04F7-FD95-864D6AFE78AD7E26,3/26/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.34923172,43.07764435
ED7E18C9-D21D-B480-DF071683F029C56C,3/26/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.36861038,44.42489243
EDDD545D-B340-6E28-F6E4B3FF9C0B6B70,3/26/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.41808701,44.45608139
EDCBDF8D-0722-FF6D-838CA26247FAE28A,3/26/08,Direct Fire,0,0,0,0,0,0,1,3,0,3,33.36705017,44.29389191
F63454F8-AF2E-6725-48A6BBB08E5ADE26,3/26/08,Indirect Fire,0,0,0,0,5,1,0,0,0,1,34.93045425,43.46932983
EF053442-423D-4561-54DB8F268586F511,3/27/08,Direct Fire,0,0,0,0,0,0,0,2,1,2,36.32407379,43.19856644
F056BCB5-E1CF-2B0B-135360A3C007E88B,3/27/08,Direct Fire,0,0,5,1,0,0,0,0,0,1,32.49628067,45.83223724
F012C0E6-F087-6DFC-A53ABCF6976AC76D,3/27/08,Indirect Fire,0,0,0,0,12,1,0,0,0,1,33.31845474,44.39505386
F01C3714-E1EF-4F48-E45A560FEC904322,3/27/08,Direct Fire,0,0,1,2,0,0,0,0,0,2,33.40447617,44.42788315
010C63CF-EC10-08D4-8E0AF6D16E49802C,3/27/08,Direct Fire,0,0,0,1,0,0,0,0,19,1,31.99604034,44.91530609
F064115E-FF7D-8452-8F4E5A54B26BC6E6,3/27/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.42087555,44.4148674
F82A89CA-F617-E333-F0E169E2F254380C,3/27/08,Direct Fire,0,0,2,1,0,0,0,0,0,1,33.36597824,44.44103241
F0479F62-0244-DD43-7C875B4B73893D7D,3/27/08,Direct Fire,0,0,6,1,0,0,0,8,0,9,33.38987732,44.42046356
F0E6E8BA-FA8A-2683-44E88B3E3011878E,3/27/08,Indirect Fire,0,0,0,0,0,0,0,1,0,1,33.42093658,44.43536758
FBF11FF5-A848-287B-3948098934BD70F5,3/27/08,Indirect Fire,0,0,4,1,0,0,0,0,0,1,33.40224075,44.48381805
FC642FD4-90CA-3AA8-5F8A6749D7F81205,3/27/08,Direct Fire,0,0,0,0,0,2,0,0,0,2,33.35709763,44.47333527
FD5BC78E-BA2A-654E-B205D3C0D8A953DC,3/27/08,Indirect Fire,0,0,0,0,2,1,0,0,0,1,33.35709763,44.47333527
F0D83EA3-DB65-B950-13B232877B0D2CDC,3/27/08,Indirect Fire,1,0,0,0,0,2,0,0,0,2,33.30435181,44.40885925
F1AD0383-BD19-7D5B-9E23AE4322C8F136,3/27/08,Direct Fire,0,0,0,0,0,0,0,3,0,3,33.37731934,44.34409714
F2DC9C46-EDD5-3A03-CD563AB4E169CE68,3/27/08,Indirect Fire,0,0,0,0,0,0,0,2,0,2,33.31998825,44.52158356
F1C9AECE-DF26-C0D6-DC4A3B166C30EAB6,3/27/08,Direct Fire,0,0,1,0,0,0,0,1,0,1,34.92405701,43.41634369
F3FAFD72-E553-BC11-2C7520E7CE7F27C8,3/27/08,Direct Fire,0,0,0,0,0,0,0,1,4,1,33.26167297,44.4961319
F28C8B05-EB01-5F06-A650EAAD058C78EA,3/27/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.53437805,44.38502502
FCF0E38B-BAAD-CE07-EC3A0FCDFD85A4A8,3/27/08,Indirect Fire,0,0,5,1,0,0,0,0,0,1,33.01430511,44.4646759
F3EAF6C9-CD0E-2CDB-9E403720460DCBBC,3/27/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.46218109,44.37692642
F2BA9621-E3A6-5782-6E03D4954C1CEEF3,3/27/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.35010529,44.50486755
F285923B-D779-14DD-14E28FD59B1C28E6,3/27/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.35623169,44.44591141
F29EC305-1143-D62E-D1CE70ED31E5C81E,3/27/08,SAFIRE,0,0,0,0,0,0,0,6,0,6,31.05624199,46.27370453
F371B661-EFDF-4E4B-F2229EEAAED66735,3/27/08,SAFIRE,0,0,2,1,0,0,0,8,4,9,33.06436539,44.36796188
F2CBD77D-C5A9-F358-07E196185CE399B9,3/27/08,Attack,0,0,0,0,0,0,0,13,0,13,33.3632431,44.2639122
F41D2EFC-EDE1-55FE-19086A1E6D7CE3E0,3/28/08,Direct Fire,0,0,0,0,0,0,0,4,0,4,33.36179733,44.43595505
F427A593-C6CF-466F-96A03C88F72B32D7,3/28/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.38171768,44.33987427
F4D5D04E-A8A4-C22E-1D77E516775039FE,3/28/08,Direct Fire,1,0,0,0,0,0,0,5,0,5,33.39293289,44.52376175
F6A6359E-1143-D62E-D10B765C6D9AB551,3/28/08,Attack,0,0,4,2,0,0,3,13,0,15,30.88463783,46.46810532
F66FC3EF-F633-9C20-39215494271638EE,3/28/08,Direct Fire,0,0,0,0,0,1,0,0,22,1,31.73886299,44.60220718
F5CAF5B1-BA0C-3333-18A381A71A73DFE4,3/28/08,Indirect Fire,0,0,0,0,9,2,0,0,0,2,33.31029892,44.41165543
F5752ACD-CB31-29BC-65AF981FD6B32AFB,3/28/08,Direct Fire,0,0,0,0,0,0,2,1,0,1,33.32701492,44.51205444
F59595A1-CE43-8A55-6D8CD533DC18AA6C,3/28/08,Direct Fire,0,0,0,0,0,0,0,10,0,10,33.37920761,44.48224258
FE6C430D-FC24-1A17-A19B2597DB6BC8F0,3/28/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.39823914,44.43426895
F650CF51-95C4-EE2B-81B1C273F9062C2A,3/28/08,Direct Fire,0,0,0,0,0,0,0,10,0,10,33.36200333,44.28230286
F787A28B-9D27-BD1B-FC2510C052E5B197,3/28/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.38622665,44.33983994
F719BEC5-F62B-143F-45F1F7D10C1F1388,3/28/08,Direct Fire,0,0,0,0,0,0,0,9,0,9,33.21749496,44.32823181
F770CE7D-904A-BE35-DDFCD70C8FCB66A5,3/28/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.37269974,44.29145813
05BF7C3D-0035-A131-47520326CC6149EB,3/28/08,Direct Fire,0,0,2,1,0,0,0,0,8,1,32.51657104,45.83046341
F8F63820-0A2E-FC7C-2175564F7444B5CC,3/28/08,Attack,0,0,0,0,0,0,0,7,0,7,33.54249954,44.38604355
F83BB80B-1143-D62E-D1D75FFE9E0170C8,3/29/08,Indirect Fire,0,0,0,0,0,0,1,5,0,5,30.585495,47.75529099
0488FD8B-ED0B-5CE3-454228ADF8A2699A,3/29/08,Direct Fire,0,0,0,6,0,0,0,0,0,6,34.85531616,43.06821442
02562AB8-D221-9F5A-0B264CC04ECC3989,3/29/08,Indirect Fire,0,0,5,3,0,0,0,0,0,3,30.8641758,46.84083176
FA4354DC-F4D7-CDC0-B0F92A46AD9DCFCD,3/29/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.35887909,44.51148224
FD8B8481-F7EA-3C6D-350BBFE43AFC8956,3/29/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.47480011,44.38074493
FD9C42E2-B079-3566-E8E6B3B4D745C43F,3/29/08,Direct Fire,0,0,0,0,0,0,0,5,0,5,33.40647507,44.44077301
04943417-E07B-9C2A-3E51F7F2479CED6C,3/29/08,Direct Fire,0,0,10,2,0,0,0,0,0,2,32.51657104,45.83046341
025C5FA6-EDE3-2234-89F1CC10667CE9DF,3/29/08,Direct Fire,0,0,3,1,0,0,0,0,0,1,32.51657104,45.83046341
FF04CB16-AEA5-7382-C9CF029AE19334A5,3/29/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.31025314,44.47589493
048BB50A-D193-88A7-DF08910B47000F63,3/29/08,Direct Fire,0,0,5,1,0,0,0,0,0,1,35.31729507,43.79208374
FA4513F1-C839-27CC-7D0B7BDFE610D021,3/29/08,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.34476089,43.13680649
FACA38D7-E033-6DD8-2118E67E0CD93D79,3/29/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.37793732,44.49578476
FABDC603-D40A-57AC-C1005D82B051F52B,3/29/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,36.35057449,43.22247314
FB99AD0E-942D-E145-0CAF06B982C65D49,3/29/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.35705185,44.46258545
FB3F54E2-F315-B21F-7C5A1CA61ADD7BE9,3/29/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.37273788,44.29780197
FD15B302-C841-6231-41BC89CBA6E7BC4E,3/29/08,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.2591629,42.96687317
FD60DD70-D1F2-62AD-A172A3963650A074,3/30/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.36123657,44.27445984
FD887175-C6F8-D2C6-A8139165BB639DAE,3/30/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.37379837,44.29392242
FDFADE5D-B8CD-E9E2-CF737D0132267BCF,3/30/08,Direct Fire,0,0,0,0,0,0,1,3,0,3,33.36181641,44.24733734
FE01E9E4-C1D0-7192-BF9FE8E1BA20F0FC,3/30/08,Direct Fire,0,0,3,4,0,0,0,0,0,4,35.99362183,43.04970551
FF69C965-9D79-04D9-04066BF4EF218DE3,3/30/08,Ambush,0,0,0,6,0,0,0,0,1,6,34.05496216,44.25559998
09D4E86A-A9ED-5334-624EBBF19D98A40A,3/30/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,32.82464218,44.41239929
0007F13F-423D-4561-5458204F2B748859,3/30/08,Direct Fire,0,0,0,0,0,0,0,3,0,3,33.36494446,44.43956757
09FF4BCB-014F-D355-81C2D2C9A27403DD,3/30/08,Indirect Fire,0,0,0,0,0,1,0,0,0,1,36.35316086,43.21461105
06F86B43-9F5B-8773-2B976EB4BA031248,3/30/08,Direct Fire,0,0,0,0,0,1,0,0,0,1,33.24819565,44.33443832
00396EED-423D-4561-5CF46B7F09FACEF3,3/30/08,Indirect Fire,0,0,0,0,0,0,0,1,0,1,33.34711838,44.50452805
00F0C262-423D-4561-53579ACF58443974,3/30/08,Direct Fire,0,0,0,0,0,0,0,2,4,2,33.26660156,44.48815918
0108A678-423D-4561-50A3786B3DDB78D8,3/30/08,Sniper Ops,0,0,0,0,0,0,0,1,0,1,33.36514282,44.2790947
0A1880DB-B525-6551-5C5A59EC754C6FC9,3/31/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.34663391,43.08439255
030356C1-E742-BEA4-A8CC4318EF85F813,3/31/08,Direct Fire,0,0,0,0,0,0,0,6,0,6,33.3637886,44.44790649
047CD7DE-BD11-3381-4C6247BA12DDE920,3/31/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.36225891,44.44466782
06D4F504-D45B-468B-A98435E2F3E38E32,3/31/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,34.1571312,43.78617859
050C053F-9ED8-F133-78CFF632C1845DED,3/31/08,Direct Fire,0,0,0,0,0,0,0,1,3,1,33.35696411,44.46247864
0BA6FB3B-9351-AD52-32BF7FE07E6DD4BD,3/31/08,Attack,0,0,0,0,0,6,4,3,0,9,34.33598328,43.85850906
06DE1514-DFAF-ED2A-3FF18046B483127C,3/31/08,Direct Fire,0,0,0,0,2,7,0,0,0,7,35.18031311,42.99510956
072F368C-E179-8A1F-141BB1F6E385895C,4/1/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,36.34746552,43.07991409
146579BC-0199-880A-A87CA07413F0A20C,4/1/08,Direct Fire,0,0,1,0,0,2,0,0,0,2,33.29367447,44.40927505
14C3D1F5-E67F-7279-069184A7420CF114,4/1/08,Direct Fire,0,0,0,1,0,0,0,0,4,1,32.82464218,44.41239929
1412C734-97E5-4DB2-5A6C50602DBFE373,4/1/08,Direct Fire,0,0,1,1,1,0,0,2,3,3,36.35142899,43.16004944
14D2F4A7-D604-B5BB-471CF10A663B7518,4/1/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,35.44883347,44.3719101
14DDF964-B282-430D-B7509D8FCE82D804,4/1/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.31057358,44.20505524
115C147E-9F43-7E9F-9C937E9A019E12D4,4/1/08,Direct Fire,0,0,1,0,0,1,0,0,0,1,33.24808121,44.31296921
0E22C997-FC6B-1C31-1D1C8D5FB86503AF,4/2/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,32.88426971,44.35780334
107FDFD0-ED50-BB09-DCCED4E5C1B97694,4/2/08,Direct Fire,0,0,0,2,0,0,0,0,0,2,36.01213837,42.17004776
BDE61194-BC46-48BB-933C-1F63EC4132ED,4/2/08,Indirect Fire,0,0,0,0,0,4,0,0,0,4,30.45987129,47.80986786
1228F808-1143-D62E-D122C49551D4A21B,4/3/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,30.96216583,46.35821152
14081ECF-423D-4561-53EB7E42480E4C1E,4/3/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.36578369,44.4379158
1B0E2A7E-EA28-77E4-3E2B1EFFD0DD4548,4/4/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.39283371,44.39785004
2393831D-D03F-0D40-33DBFBD264280711,4/4/08,Indirect Fire,0,0,0,0,5,1,0,0,0,1,33.29367447,44.40927505
1E6350A0-03AB-149B-BA181FDA41330663,4/5/08,Direct Fire,0,0,1,0,0,0,2,1,0,1,32.40942001,44.56930161
22DE92CD-423D-4561-5D526EFF28D65F2F,4/5/08,Direct Fire,0,0,0,4,0,0,0,0,0,4,34.03839493,45.43875504
20D633C6-EEAD-BBF3-792844C5257239A3,4/5/08,Direct Fire,0,0,0,0,2,1,0,0,0,1,33.37452316,44.34422684
230FA609-ACD5-63ED-277DC84175BDB6F7,4/6/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.36449051,44.43888092
23D3BD41-0538-3245-1148739A4C21AE1B,4/6/08,Indirect Fire,14,1,0,0,0,0,0,0,0,1,33.28717041,44.51823807
23FD108A-9554-7322-1310A93AD24C75C1,4/6/08,Indirect Fire,17,2,0,0,3,0,0,0,0,2,33.31856918,44.40362549
2A01BD52-C626-94BF-83BB80634ED51642,4/6/08,Direct Fire,0,0,0,0,1,1,0,0,0,1,33.74197769,43.99598312
2720C523-F079-B138-C7167D3B60D2E64C,4/7/08,Indirect Fire,0,0,0,0,0,0,0,1,0,1,33.27663803,44.52340698
2E091DDA-423D-4561-5CAE1C5F6698F470,4/7/08,SAFIRE,0,0,0,0,3,1,1,3,0,4,34.87266159,43.40640259
2B395081-0C4D-35F2-22A41D325CC87339,4/7/08,Indirect Fire,0,0,0,0,0,1,0,0,0,1,33.36577606,44.39803696
2E3D8282-9C63-03BF-699521544AD405EE,4/7/08,Indirect Fire,0,0,0,0,0,1,0,0,0,1,34.87316895,43.36317825
28C73E27-E389-86AF-5FBD0C952EA3BF26,4/7/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.3311348,44.52076721
2A04CBFA-B7C6-5FB4-67C9FEB4A40CCC29,4/7/08,Direct Fire,1,2,0,0,0,0,0,0,0,2,33.36035538,44.43790054
2E66D202-05B8-50C5-87F271B72209EA21,4/7/08,Direct Fire,0,0,0,0,1,2,0,0,0,2,34.05224609,43.8948288
2A733CAE-B79F-897E-39F2C872652D7240,4/7/08,Direct Fire,0,0,0,0,1,2,0,0,0,2,33.95314026,43.81589127
2F44E3DD-9338-A894-370D25CE85997B54,4/7/08,Direct Fire,0,0,0,0,1,2,0,0,0,2,34.44951248,44.94556808
2D748E3C-423D-4561-57162FDF85D00509,4/8/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.41748047,44.46113968
2EB3C104-423D-4561-534D5A873F3D9FCE,4/8/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.37914658,44.48223114
30946053-DB71-3F96-9ED1E244835062A0,4/8/08,Indirect Fire,0,0,2,0,0,0,0,1,0,1,33.39092636,44.50911713
38F09276-906E-18B2-2F7703936117422C,4/9/08,Direct Fire,0,0,0,0,1,2,0,0,0,2,35.44883347,44.3719101
3364F5B0-9C04-35C2-DBEBB8CEAAB95A1F,4/9/08,Direct Fire,0,0,1,1,0,0,0,0,0,1,33.38844681,44.42368698
358199BD-97CF-B41B-A4313917BEBC0628,4/9/08,Indirect Fire,0,0,0,0,2,1,0,0,0,1,34.33598328,43.85850906
35045CC4-C7B8-2703-DD143BA8DB625CC8,4/9/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.40705872,44.43001556
3490E87E-D846-2E40-6FE2ED0A8749E934,4/9/08,Direct Fire,0,0,0,0,0,0,0,4,0,4,33.36379242,44.2792778
352E2329-EC54-FBF1-FE3CB5413BBF38E1,4/9/08,Sniper Ops,0,0,0,0,0,0,0,4,0,4,33.36312103,44.27425385
3B1B9588-DCCC-B157-526853466A3409A5,4/10/08,Direct Fire,0,0,6,1,0,0,0,0,0,1,36.06013489,41.70008087
44BF9053-E6EE-7B7C-C3EF16BDC5CCAD34,4/11/08,Direct Fire,0,0,0,0,2,0,0,3,0,3,33.63059616,45.05606842
3E262EB2-423D-4561-5A7E62CFB5155B99,4/11/08,Assassination,0,0,0,0,0,1,0,0,0,1,32.01610947,44.35718918
406DBB20-F9C5-51AF-89BC90F503B36725,4/11/08,Direct Fire,0,0,0,0,0,0,0,2,0,2,33.38774872,44.42254257
41FB33B0-972D-D151-D54EEFB581E0FBE4,4/12/08,SAFIRE,0,0,0,0,0,0,2,6,0,6,35.02562714,43.02377319
42668F35-A570-F313-8D688FFE2ED095E3,4/12/08,Direct Fire,0,0,0,0,0,3,0,0,0,3,36.34628296,43.11894226
4D0B5C86-A349-1B29-B8B0A839CC5B9FA7,4/12/08,Direct Fire,0,0,0,0,0,0,0,1,0,1,33.91083908,44.74254608
47A6CC93-423D-4561-5202588F4349955A,4/13/08,Attack,0,0,0,1,0,0,0,0,0,1,36.35066605,43.11103821
4A0E6DB6-CF0D-C8B2-8CECA4685658B498,4/13/08,Direct Fire,0,0,0,1,0,0,0,0,0,1,33.35709763,44.47333527
